iter	Accuracy	Logloss
865	0.9724681494	0.1003979865
866	0.9725221334	0.1003722285
867	0.9725221334	0.1003651583
868	0.9725221334	0.1003450648
869	0.9725221334	0.1003349012
870	0.9725221334	0.1003264993
871	0.9725221334	0.1002826799
872	0.9725221334	0.1002471014
873	0.9725221334	0.1002162548
874	0.9724681494	0.1001904388
875	0.9724681494	0.1001553276
876	0.9724681494	0.1001308887
877	0.9724681494	0.1000901944
878	0.9724681494	0.1000554694
879	0.9724681494	0.1000425441
880	0.9724681494	0.09998127352
881	0.9724681494	0.09994319634
882	0.9724681494	0.09989715124
883	0.9724681494	0.09986446454
884	0.9724681494	0.09986296449
885	0.9724681494	0.09984960299
886	0.9724681494	0.0998234983
887	0.9724681494	0.09980088707
888	0.9725221334	0.09978261852
889	0.9725221334	0.09977848689
890	0.9725221334	0.09976391469
891	0.9725221334	0.0997499061
892	0.9725221334	0.09970779145
893	0.9725221334	0.09966781833
894	0.9725221334	0.09966375363
895	0.9725221334	0.09964888717
896	0.9725221334	0.09962539743
897	0.9725761175	0.0996069031
898	0.9725761175	0.0995650764
899	0.9725761175	0.09952924846
900	0.9725221334	0.09950253638
901	0.9725761175	0.09947548044
902	0.9725761175	0.09943902986
903	0.9725761175	0.09940636453
904	0.9725761175	0.09938279955
905	0.9725761175	0.09935377245
906	0.9725761175	0.09932894442
907	0.9725761175	0.09928015519
908	0.9725761175	0.09924758666
909	0.9725761175	0.09921215691
910	0.9725761175	0.09919279273
911	0.9725761175	0.09916155191
912	0.9725761175	0.09914251149
913	0.9725761175	0.09909957307
914	0.9725761175	0.09909247591
915	0.9725761175	0.09907579262
916	0.9725761175	0.09904069192
917	0.9725761175	0.09901707421
918	0.9725761175	0.09897326393
919	0.9725761175	0.09896465112
920	0.9725761175	0.09895473061
921	0.9725761175	0.09894418285
922	0.9725761175	0.09889612504
923	0.9725761175	0.09887806005
924	0.9725761175	0.09885533527
925	0.9725761175	0.09882532312
926	0.9725761175	0.09882151206
927	0.9725761175	0.09879629341
928	0.9725761175	0.09877015142
929	0.9725761175	0.09873977223
930	0.9725761175	0.09872243091
931	0.9725761175	0.09871890705
932	0.9725221334	0.09869501307
933	0.9725221334	0.09867645311
934	0.9725221334	0.0986447215
935	0.9725221334	0.09862239764
936	0.9725221334	0.09859390671
937	0.9725221334	0.0985771867
938	0.9725761175	0.09855343274
939	0.9725761175	0.09852476239
940	0.9725761175	0.09849214063
941	0.9725761175	0.09845736771
942	0.9725221334	0.09843456517
943	0.9725221334	0.0984286763
944	0.9725761175	0.09842301289
945	0.9726301015	0.0984019165
946	0.9726301015	0.09838297057
947	0.9725761175	0.09836669731
948	0.9725761175	0.09835311994
949	0.9725761175	0.09830197821
950	0.9725761175	0.09828709253
951	0.9726301015	0.09827050207
952	0.9726301015	0.09822567992
953	0.9726301015	0.09819694846
954	0.9726301015	0.09817149662
955	0.9726301015	0.09814725226
956	0.9726301015	0.09812984905
957	0.9726301015	0.09810596366
958	0.9726301015	0.09808878827
959	0.9726301015	0.0980676072
960	0.9726301015	0.09805439109
961	0.9726301015	0.09803044373
962	0.9726301015	0.09801045259
963	0.9726301015	0.09798371296
964	0.9726301015	0.0979601035
965	0.9726301015	0.09791846979
966	0.9726301015	0.09787238864
967	0.9726301015	0.0978418085
968	0.9726301015	0.09782476578
969	0.9726301015	0.09781127104
970	0.9726301015	0.0977990436
971	0.9726301015	0.09776563159
972	0.9726301015	0.09775695134
973	0.9726301015	0.09773134066
974	0.9726301015	0.09769297612
975	0.9726301015	0.09767130754
976	0.9726301015	0.09763638269
977	0.9726301015	0.09762871754
978	0.9726301015	0.09759850938
979	0.9726301015	0.09758917376
980	0.9726301015	0.09755880841
981	0.9726301015	0.09751778419
982	0.9726301015	0.09750670339
983	0.9726301015	0.09746551321
984	0.9726301015	0.09745509011
985	0.9726301015	0.09742590981
986	0.9726301015	0.09737286234
987	0.9726301015	0.09735025568
988	0.9726301015	0.09733653806
989	0.9726301015	0.09732103686
990	0.9726301015	0.09728534676
991	0.9726301015	0.09725388762
992	0.9726301015	0.09723391987
993	0.9726301015	0.09720234058
994	0.9726301015	0.09717684563
995	0.9726301015	0.09713083645
996	0.9726301015	0.09711088969
997	0.9726301015	0.09711075423
998	0.9726301015	0.09710908425
999	0.9726301015	0.0971046635
1000	0.9726301015	0.09707868798
1001	0.9726301015	0.09706207528
1002	0.9726301015	0.0970446648
1003	0.9726301015	0.09703890751
1004	0.9726301015	0.09703418918
1005	0.9726301015	0.09700779726
1006	0.9726301015	0.0969953753
1007	0.9726301015	0.09698542475
1008	0.9726301015	0.09697711923
1009	0.9726301015	0.09696414623
1010	0.9726301015	0.09694966695
1011	0.9726301015	0.09694950722
1012	0.9726301015	0.09694564378
1013	0.9726301015	0.09694067741
1014	0.9726301015	0.09693206076
1015	0.9726301015	0.09689059117
1016	0.9726301015	0.09684699823
1017	0.9726301015	0.09683875799
1018	0.9726301015	0.09681895503
1019	0.9726301015	0.09680890621
1020	0.9726301015	0.09679670766
1021	0.9726301015	0.09676837604
1022	0.9726301015	0.09675528473
1023	0.9726301015	0.09673829431
1024	0.9726301015	0.09673353032
1025	0.9726301015	0.09670709018
1026	0.9726301015	0.09669774039
1027	0.9726301015	0.0966432742
1028	0.9726301015	0.09661293731
1029	0.9726301015	0.09658824787
1030	0.9726301015	0.09656077462
1031	0.9726301015	0.09655248123
1032	0.9726301015	0.09654324329
1033	0.9726301015	0.09650647726
1034	0.9726301015	0.09648222496
1035	0.9726301015	0.09647156585
1036	0.9726301015	0.09644039072
1037	0.9726301015	0.09642191109
1038	0.9726301015	0.09639443976
1039	0.9726301015	0.0963746104
1040	0.9726840855	0.09634594797
1041	0.9726840855	0.09630509064
1042	0.9726840855	0.09628676772
1043	0.9726840855	0.09625668233
1044	0.9726840855	0.09625425853
1045	0.9726840855	0.09623693842
1046	0.9726840855	0.09621215881
1047	0.9726840855	0.09619114527
1048	0.9726840855	0.09616572273
1049	0.9726840855	0.09614043716
1050	0.9726840855	0.09613306729
1051	0.9726840855	0.09612865883
1052	0.9726840855	0.09607365455
1053	0.9726840855	0.09606446254
1054	0.9726840855	0.09605434131
1055	0.9726840855	0.0960055478
1056	0.9726840855	0.09598680395
1057	0.9726840855	0.09595916869
1058	0.9726840855	0.09594552011
1059	0.9726840855	0.09590912761
1060	0.9726840855	0.09585170061
1061	0.9726840855	0.0958516841
1062	0.9726840855	0.09582926458
1063	0.9726840855	0.09582926458
1064	0.9726840855	0.09581236567
1065	0.9726840855	0.09578488327
1066	0.9726840855	0.09577994873
1067	0.9726840855	0.0957684047
1068	0.9726840855	0.09573679549
1069	0.9726840855	0.09572514887
1070	0.9726840855	0.09572041192
1071	0.9726840855	0.09567173529
1072	0.9726840855	0.09563875433
1073	0.9726840855	0.09562709044
1074	0.9726840855	0.09560627618
1075	0.9726840855	0.09558684636
1076	0.9726840855	0.09553989131
1077	0.9726840855	0.09553698609
1078	0.9726840855	0.09553244074
1079	0.9726840855	0.09550936037
1080	0.9726840855	0.09548181281
1081	0.9726840855	0.09543758816
1082	0.9726840855	0.09540040771
1083	0.9726840855	0.09538217349
1084	0.9726840855	0.09537799597
1085	0.9726840855	0.09531777505
1086	0.9726840855	0.09530193094
1087	0.9726840855	0.09527375327
1088	0.9726840855	0.09525720941
1089	0.9726840855	0.09523497958
1090	0.9726840855	0.09520048096
1091	0.9726840855	0.09518634242
1092	0.9726840855	0.09517969789
1093	0.9726840855	0.09515599427
1094	0.9726840855	0.09511921304
1095	0.9726840855	0.09508767855
1096	0.9726840855	0.09505500223
1097	0.9726840855	0.09502297345
1098	0.9726840855	0.09496677021
1099	0.9726840855	0.09493788987
1100	0.9726840855	0.09488576929
1101	0.9726840855	0.09486486174
1102	0.9726840855	0.09484709182
1103	0.9726840855	0.09481154097
1104	0.9726840855	0.09477717244
1105	0.9726840855	0.09476433687
1106	0.9726840855	0.09475330169
1107	0.9726840855	0.09472729726
1108	0.9726840855	0.09469808757
1109	0.9726840855	0.09468958195
1110	0.9726840855	0.0946739877
1111	0.9726840855	0.09466089877
1112	0.9726840855	0.0946344967
1113	0.9726840855	0.09459123977
1114	0.9726840855	0.09457362031
1115	0.9726840855	0.09456219619
1116	0.9727380695	0.09450993301
1117	0.9727380695	0.0944929861
1118	0.9727380695	0.09446599673
1119	0.9727380695	0.09445043718
1120	0.9727380695	0.09443993767
1121	0.9727380695	0.09440070915
1122	0.9727380695	0.09437745324
1123	0.9727380695	0.0943580076
1124	0.9727380695	0.09432705354
1125	0.9727380695	0.09429072269
1126	0.9727380695	0.09427564831
1127	0.9727380695	0.09423782387
1128	0.9727380695	0.0942316016
1129	0.9727380695	0.09421967147
1130	0.9727380695	0.09420800495
1131	0.9727380695	0.09419138194
1132	0.9727380695	0.09419137387
1133	0.9726840855	0.09415804266
1134	0.9726840855	0.0941422872
1135	0.9726840855	0.09412331182
1136	0.9726840855	0.09411613569
1137	0.9727380695	0.09410995731
1138	0.9727380695	0.09410171645
1139	0.9727380695	0.09408580261
1140	0.9727380695	0.09406747571
1141	0.9727380695	0.09404292628
1142	0.9727380695	0.09403410196
1143	0.9727380695	0.0940118059
1144	0.9727380695	0.09399385482
1145	0.9727380695	0.09397939908
1146	0.9727380695	0.09395659899
1147	0.9727380695	0.09393534107
1148	0.9727380695	0.09392158692
1149	0.9727380695	0.09388651377
1150	0.9727380695	0.09386529648
1151	0.9727380695	0.09386119865
1152	0.9727380695	0.09385397206
1153	0.9727380695	0.09382209148
1154	0.9727380695	0.09381472402
1155	0.9727380695	0.09378118997
1156	0.9727380695	0.09377438788
1157	0.9727380695	0.09376397676
1158	0.9727380695	0.09373874344
1159	0.9727380695	0.09370727502
1160	0.9727380695	0.09369495868
1161	0.9727380695	0.09368133102
1162	0.9727380695	0.09364378611
1163	0.9727380695	0.0935981147
1164	0.9727380695	0.09357714247
1165	0.9727380695	0.09354991878
1166	0.9727380695	0.09353136579
1167	0.9727380695	0.09347287858
1168	0.9727380695	0.09345948767
1169	0.9727380695	0.09344746577
1170	0.9727920536	0.09341806957
1171	0.9727380695	0.09339975809
1172	0.9727920536	0.0933761907
1173	0.9727920536	0.09334136514
1174	0.9728460376	0.09329856447
1175	0.9728460376	0.0932839611
1176	0.9727920536	0.09325016693
1177	0.9727920536	0.09323972045
1178	0.9727920536	0.09321692598
1179	0.9727920536	0.09320227561
1180	0.9727920536	0.09317010026
1181	0.9729000216	0.09315381083
1182	0.9729000216	0.093141205
1183	0.9728460376	0.09311995691
1184	0.9728460376	0.09308603194
1185	0.9729540056	0.09306915661
1186	0.9729540056	0.09306598573
1187	0.9729540056	0.09302279938
1188	0.9729540056	0.09300284054
1189	0.9729540056	0.0929812764
1190	0.9729540056	0.0929635159
1191	0.9729540056	0.09295351831
1192	0.9729540056	0.09292760576
1193	0.9729540056	0.09290779516
1194	0.9729540056	0.09288267872
1195	0.9729540056	0.09287145477
1196	0.9729540056	0.0928326947
1197	0.9729540056	0.09281517015
1198	0.9729540056	0.09277384382
1199	0.9729540056	0.09277382739
1200	0.9730079896	0.09276904332
1201	0.9730079896	0.09275253965
1202	0.9730079896	0.0927467128
1203	0.9730079896	0.09272975237
1204	0.9730079896	0.09270864633
1205	0.9730079896	0.09266788035
1206	0.9730079896	0.09265149964
1207	0.9730079896	0.09259770177
1208	0.9730079896	0.09257784011
1209	0.9730079896	0.09256225
1210	0.9730079896	0.09252819652
1211	0.9730079896	0.09249705064
1212	0.9730079896	0.09248210079
1213	0.9730079896	0.09245998642
1214	0.9730079896	0.09244878435
1215	0.9730079896	0.09242998187
1216	0.9730079896	0.09242430732
1217	0.9730079896	0.092400575
1218	0.9730079896	0.09238766744
1219	0.9730079896	0.092380851
1220	0.9730079896	0.09236173884
1221	0.9730079896	0.09235636146
1222	0.9730079896	0.09234521947
1223	0.9730079896	0.09234199655
1224	0.9730079896	0.09232797306
1225	0.9730079896	0.0923171416
1226	0.9730079896	0.09228998618
1227	0.9730079896	0.0922685048
1228	0.9730079896	0.09225090165
1229	0.9730079896	0.09224667131
1230	0.9730079896	0.09221718632
1231	0.9730079896	0.09219161424
1232	0.9730079896	0.09217787484
1233	0.9730079896	0.09217184994
1234	0.9730079896	0.09213513069
1235	0.9730079896	0.09212105984
1236	0.9730619737	0.09210747908
1237	0.9730619737	0.0920710217
1238	0.9730619737	0.09205472729
1239	0.9730619737	0.09203796871
1240	0.9730079896	0.09201977248
1241	0.9730619737	0.09199641402
1242	0.9730079896	0.09198023228
1243	0.9730079896	0.09196736351
1244	0.9730619737	0.09194124197
1245	0.9731159577	0.09192784733
1246	0.9731159577	0.09191000046
1247	0.9731159577	0.0918868627
1248	0.9731159577	0.09186143322
1249	0.9731159577	0.0918478806
1250	0.9731159577	0.09180764491
1251	0.9731159577	0.09178370712
1252	0.9731159577	0.09176231544
1253	0.9731699417	0.09172945239
1254	0.9731699417	0.09169429392
1255	0.9731159577	0.09167591614
1256	0.9731159577	0.09166455318
1257	0.9731159577	0.09163176837
1258	0.9731699417	0.09159953756
1259	0.9731699417	0.09157456958
1260	0.9731699417	0.09154637555
1261	0.9732239257	0.09154008833
1262	0.9732239257	0.09153280565
1263	0.9732239257	0.09149453404
1264	0.9732239257	0.09148861006
1265	0.9731699417	0.09147557264
1266	0.9731699417	0.0914603928
1267	0.9731699417	0.09145584465
1268	0.9731699417	0.09143837723
1269	0.9731699417	0.09141484216
1270	0.9731699417	0.09140892542
1271	0.9731699417	0.09136661907
1272	0.9731699417	0.09132481437
1273	0.9731699417	0.09131337077
1274	0.9731699417	0.09129859325
1275	0.9731699417	0.09127335376
1276	0.9731699417	0.09126942915
1277	0.9731699417	0.09126569635
1278	0.9731699417	0.09124166615
1279	0.9731699417	0.09123294604
1280	0.9731699417	0.09120073539
1281	0.9731699417	0.0911782643
1282	0.9731699417	0.09115409367
1283	0.9732239257	0.0911377976
1284	0.9732239257	0.09110294146
1285	0.9732239257	0.09108904682
1286	0.9732239257	0.09107669429
1287	0.9732239257	0.09106708202
1288	0.9732239257	0.09106156932
1289	0.9732239257	0.09104405042
1290	0.9732239257	0.09102183321
1291	0.9732239257	0.09100632038
1292	0.9732239257	0.09098395401
1293	0.9732239257	0.09098395065
1294	0.9732239257	0.09095415444
1295	0.9732779097	0.09093187394
1296	0.9732779097	0.09092269034
1297	0.9733318938	0.09089359667
1298	0.9733318938	0.09088064489
1299	0.9733318938	0.09086517436
1300	0.9733318938	0.09085761697
1301	0.9733318938	0.09084445897
1302	0.9733318938	0.09083598518
1303	0.9733318938	0.09082331516
1304	0.9734398618	0.09077815301
1305	0.9734398618	0.09075311379
1306	0.9734398618	0.09070452367
1307	0.9734398618	0.09069990093
1308	0.9733318938	0.09066409673
1309	0.9733318938	0.09062996302
1310	0.9733318938	0.09060521431
1311	0.9733318938	0.09058325461
1312	0.9733318938	0.09057173366
1313	0.9733318938	0.09056252187
1314	0.9733318938	0.09053301376
1315	0.9733318938	0.09052731522
1316	0.9733318938	0.09050933215
1317	0.9733318938	0.09048106172
1318	0.9733318938	0.0904526412
1319	0.9733318938	0.09044873318
1320	0.9733318938	0.09043024776
1321	0.9733318938	0.09043022461
1322	0.9733858778	0.09040219061
1323	0.9733858778	0.09037096924
1324	0.9733858778	0.09035126122
1325	0.9733858778	0.09032318799
1326	0.9733858778	0.09032318211
1327	0.9733858778	0.09029331969
1328	0.9733858778	0.09027644233
1329	0.9733858778	0.09024697028
1330	0.9734938458	0.09023521776
1331	0.9734938458	0.09019050483
1332	0.9734398618	0.09017971859
1333	0.9734398618	0.09014845978
1334	0.9734938458	0.09012497244
1335	0.9734938458	0.09010518943
1336	0.9734398618	0.09009200839
1337	0.9734398618	0.09007617161
1338	0.9734398618	0.09006318267
1339	0.9734398618	0.0900173376
1340	0.9734398618	0.08999999634
1341	0.9734398618	0.0899812452
1342	0.9734398618	0.08995055689
1343	0.9734398618	0.08994185264
1344	0.9734398618	0.08993108024
1345	0.9734938458	0.08990850064
1346	0.9734938458	0.08988096043
1347	0.9734938458	0.08987288849
1348	0.9735478298	0.08984828725
1349	0.9735478298	0.08983613436
1350	0.9735478298	0.0897976233
1351	0.9735478298	0.08978705028
1352	0.9736018139	0.08978207841
1353	0.9736018139	0.08975611842
1354	0.9736018139	0.08975254503
1355	0.9736018139	0.08974309427
1356	0.9736018139	0.08970892171
1357	0.9736018139	0.08965869425
1358	0.9736018139	0.0896339067
1359	0.9736018139	0.08959591537
1360	0.9736018139	0.08955411066
1361	0.9736018139	0.08954766192
1362	0.9736018139	0.08952212971
1363	0.9736018139	0.08948627557
1364	0.9736557979	0.08945228996
1365	0.9736018139	0.08944330566
1366	0.9736557979	0.08942392191
1367	0.9736557979	0.08939784458
1368	0.9736557979	0.08936612457
1369	0.9736018139	0.08934365584
1370	0.9736018139	0.08931775874
1371	0.9736018139	0.08928516271
1372	0.9736018139	0.08927331808
1373	0.9736018139	0.08925123608
1374	0.9736018139	0.0892419345
1375	0.9736018139	0.08922266525
1376	0.9736018139	0.0892150095
1377	0.9736018139	0.08920080049
1378	0.9736018139	0.08919587871
1379	0.9736557979	0.08916086711
1380	0.9736557979	0.0891352251
1381	0.9736557979	0.08912306804
1382	0.9736557979	0.08910869032
1383	0.9736557979	0.08908246313
1384	0.9736557979	0.0890511634
1385	0.9736557979	0.08902136184
1386	0.9736557979	0.08900935503
1387	0.9736557979	0.08898577721
1388	0.9736557979	0.08895452904
1389	0.9736557979	0.08894624379
1390	0.9736557979	0.08891287246
1391	0.9737637659	0.08887296564
1392	0.9737637659	0.0888682128
1393	0.9737637659	0.08882494529
1394	0.9737637659	0.08880954163
1395	0.9737637659	0.08878450443
1396	0.9738177499	0.08875210008
1397	0.9738177499	0.0887199734
1398	0.9738177499	0.08871132949
1399	0.9738177499	0.08869748212
1400	0.9738177499	0.0886790145
1401	0.9738177499	0.08866454842
1402	0.9738177499	0.0886488494
1403	0.9738177499	0.08864317153
1404	0.9738177499	0.08862707356
1405	0.9738177499	0.08860061908
1406	0.9738177499	0.08857915288
1407	0.9738177499	0.08856073529
1408	0.9738177499	0.08853287266
1409	0.9738177499	0.08851037882
1410	0.9738177499	0.08850498096
1411	0.9738177499	0.08849878804
1412	0.9738177499	0.08849573483
1413	0.9738177499	0.08847846571
1414	0.9738177499	0.0884609197
1415	0.9738177499	0.08844920802
1416	0.9738177499	0.08843239349
1417	0.9738177499	0.08838739303
1418	0.9738177499	0.08836672112
1419	0.9738177499	0.08833674919
1420	0.9738177499	0.08830410644
1421	0.9738177499	0.08827284257
1422	0.9738177499	0.08825279188
1423	0.9738177499	0.08823371713
1424	0.9738177499	0.08821007962
1425	0.973925718	0.08820614594
1426	0.973925718	0.08817770985
1427	0.973871734	0.08817007511
1428	0.973925718	0.08815120956
1429	0.973925718	0.08815120798
1430	0.973871734	0.08813589182
1431	0.973925718	0.08810617478
1432	0.973925718	0.08808978878
1433	0.973925718	0.08806692265
1434	0.973925718	0.08805608938
1435	0.973925718	0.08803078636
1436	0.973925718	0.08800635807
1437	0.973925718	0.08798219696
1438	0.973925718	0.08795433966
1439	0.973925718	0.08792836581
1440	0.973925718	0.08792318438
1441	0.973925718	0.08791825227
1442	0.973925718	0.08790615088
1443	0.973925718	0.08789025535
1444	0.973925718	0.08786567223
1445	0.973925718	0.08784960635
1446	0.973925718	0.08783845439
1447	0.973925718	0.08779579179
1448	0.973979702	0.08777244537
1449	0.973979702	0.08774864835
1450	0.973979702	0.08774401352
1451	0.973979702	0.08771950388
1452	0.973979702	0.08770894053
1453	0.973979702	0.08768598316
1454	0.973979702	0.08765576347
1455	0.973979702	0.08762599613
1456	0.973979702	0.08760012585
1457	0.973979702	0.08758841166
1458	0.973979702	0.08758399974
1459	0.973979702	0.0875794277
1460	0.973979702	0.08755798138
1461	0.973979702	0.08755035235
1462	0.973979702	0.08753064962
1463	0.973979702	0.0875171989
1464	0.973979702	0.08749770163
1465	0.973979702	0.08749301626
1466	0.973979702	0.08747783918
1467	0.973979702	0.08745999424
1468	0.973979702	0.08743300872
1469	0.973979702	0.08739356787
1470	0.973979702	0.08737063778
1471	0.973979702	0.08735631483
1472	0.973979702	0.08732845178
1473	0.973979702	0.08730188331
1474	0.973979702	0.08729498646
1475	0.973979702	0.08727096332
1476	0.973979702	0.08726383074
1477	0.973979702	0.08723722735
1478	0.973979702	0.0872207883
1479	0.973979702	0.08720440209
1480	0.973979702	0.08719470738
1481	0.973979702	0.08718620072
1482	0.973979702	0.08717508271
1483	0.973979702	0.08715613293
1484	0.973979702	0.08715333391
1485	0.973979702	0.08713584074
1486	0.973979702	0.0871252324
1487	0.973979702	0.08709090686
1488	0.973979702	0.0870591641
1489	0.973979702	0.08704159877
1490	0.973979702	0.08703212175
1491	0.973979702	0.08702185194
1492	0.973979702	0.08699401793
1493	0.973979702	0.08698474223
1494	0.973979702	0.08697290247
1495	0.973979702	0.08696962002
1496	0.973979702	0.08692789221
1497	0.973979702	0.08690404351
1498	0.973979702	0.08687673856
1499	0.973979702	0.08686608194
